r	gmin	g	gmax	L	tmin	t	tmax	gamin	ga	gamax	kmin	k_mm	kmax	L_mm	Mmin	Ming	Mmax
 22.000000	  0.915855	  1.067403	  1.076494	 22.919374	  0.978329	  0.967330	  1.021202	231.388082	231.560373	280.562198	  0.908347	  0.905223	  1.107393	 22.044385	  0.966075	  0.962850  1.028424
 22.250000	  0.915084	  1.065505	  1.078149	 23.178281	  0.978548	  0.968525	  1.020883	231.415120	232.440973	281.256827	  0.908578	  0.904862	  1.107611	 22.294634	  0.966376	  0.963712  1.028500
 22.500000	  0.914084	  1.063311	  1.079245	 23.432830	  0.979045	  0.969725	  1.020538	231.116245	233.386812	281.902390	  0.909500	  0.904635	  1.108031	 22.535978	  0.966712	  0.964472  1.028622
 22.750000	  0.912737	  1.061168	  1.080147	 23.702944	  0.978617	  0.970705	  1.020167	231.044882	234.259309	282.294601	  0.910232	  0.905315	  1.107970	 22.796657	  0.967098	  0.964869  1.028987
 23.000000	  0.911269	  1.058957	  1.080251	 23.972077	  0.978304	  0.971783	  1.019999	231.187318	235.114547	282.612693	  0.911128	  0.906296	  1.107879	 23.052224	  0.967271	  0.965059  1.029493
 23.250000	  0.909841	  1.057092	  1.080682	 24.235673	  0.978141	  0.972759	  1.020689	231.269238	235.917711	283.069297	  0.912099	  0.907097	  1.107808	 23.280646	  0.967595	  0.964847  1.029603
 23.500000	  0.908804	  1.055036	  1.081725	 24.487640	  0.977931	  0.973768	  1.021303	231.144584	236.730830	283.442668	  0.913385	  0.908473	  1.108010	 23.518182	  0.968049	  0.964844  1.029267
 23.750000	  0.907737	  1.052773	  1.082548	 24.735916	  0.977755	  0.974738	  1.022008	230.960840	237.414615	283.884048	  0.915216	  0.909487	  1.108214	 23.758622	  0.968575	  0.964832  1.028735
 24.000000	  0.906715	  1.050513	  1.082602	 24.978811	  0.977635	  0.975486	  1.022468	230.856492	237.817740	284.215329	  0.917163	  0.909818	  1.108290	 23.979885	  0.969133	  0.964855  1.028596
 24.250000	  0.905944	  1.047987	  1.082610	 25.225904	  0.977784	  0.976234	  1.022919	230.728339	238.184174	284.361673	  0.919544	  0.910016	  1.107725	 24.207662	  0.969601	  0.964914  1.028403
 24.500000	  0.905429	  1.045770	  1.082656	 25.466179	  0.978053	  0.976798	  1.023214	230.455366	238.489731	284.293393	  0.922079	  0.910573	  1.106585	 24.457485	  0.969550	  0.964940  1.028077
 24.750000	  0.905158	  1.043409	  1.082606	 25.730872	  0.978293	  0.977413	  1.023437	230.248597	238.808427	284.101114	  0.924401	  0.911622	  1.105581	 24.716672	  0.969395	  0.964962  1.028995
 25.000000	  0.904899	  1.040839	  1.082717	 25.974619	  0.978500	  0.978091	  1.023606	230.013427	239.144334	283.825815	  0.925640	  0.912565	  1.104363	 24.949236	  0.969585	  0.964897  1.030167
 25.250000	  0.904902	  1.037939	  1.082742	 26.205827	  0.978339	  0.979031	  1.023806	229.751677	239.568674	283.572610	  0.925538	  0.913182	  1.103042	 25.158573	  0.969880	  0.965084  1.031264
 25.500000	  0.905162	  1.034861	  1.082647	 26.452422	  0.978136	  0.980123	  1.023997	229.473256	239.970600	283.247366	  0.925371	  0.913606	  1.102318	 25.393516	  0.970358	  0.965415  1.032031
 25.750000	  0.905478	  1.031735	  1.082558	 26.704806	  0.977997	  0.981053	  1.024274	229.057636	240.065680	282.884378	  0.925574	  0.913607	  1.101171	 25.617903	  0.970578	  0.965761  1.032296
 26.000000	  0.905801	  1.028350	  1.082216	 26.961474	  0.978064	  0.981858	  1.024606	228.601463	240.034905	282.572529	  0.925749	  0.913787	  1.100029	 25.849802	  0.970784	  0.966324  1.032323
 26.250000	  0.906165	  1.025317	  1.081515	 27.209977	  0.978271	  0.982835	  1.024903	228.224685	240.210874	282.281648	  0.924794	  0.914643	  1.098990	 26.079297	  0.971165	  0.967366  1.031989
 26.500000	  0.906583	  1.022469	  1.080729	 27.451984	  0.977783	  0.983857	  1.025049	227.771678	240.406097	281.856501	  0.922704	  0.916150	  1.097691	 26.316080	  0.971756	  0.968117  1.031596
 26.750000	  0.907031	  1.019921	  1.080321	 27.709112	  0.977304	  0.984983	  1.024953	227.414269	240.627546	281.296942	  0.920993	  0.917943	  1.095766	 26.583932	  0.972405	  0.968956  1.031378
 27.000000	  0.907425	  1.017606	  1.079883	 27.958999	  0.976865	  0.986115	  1.024714	227.162012	240.713919	280.691120	  0.919843	  0.919761	  1.093752	 26.837532	  0.971937	  0.970032  1.031420
 27.250000	  0.908023	  1.015254	  1.080030	 28.218162	  0.976464	  0.987249	  1.024528	226.886025	240.662804	280.163123	  0.919111	  0.921558	  1.091704	 27.088752	  0.971311	  0.971469  1.031343
 27.500000	  0.908567	  1.012964	  1.080532	 28.449243	  0.976369	  0.988402	  1.024365	226.680846	240.644902	279.606538	  0.918705	  0.922695	  1.090387	 27.320101	  0.970599	  0.973231  1.031510
 27.750000	  0.909175	  1.010769	  1.081349	 28.711611	  0.976421	  0.989601	  1.024858	226.552660	240.587600	279.012549	  0.918342	  0.923913	  1.091241	 27.552794	  0.969841	  0.975520  1.031487
 28.000000	  0.909746	  1.008608	  1.081972	 28.944279	  0.976404	  0.990563	  1.025338	226.597207	240.279008	278.341311	  0.918276	  0.925070	  1.091917	 27.750860	  0.969406	  0.977964  1.031403
 28.250000	  0.910106	  1.006404	  1.082244	 29.200621	  0.976135	  0.991235	  1.025697	226.775426	239.917794	277.658546	  0.918636	  0.925607	  1.092757	 28.010167	  0.969140	  0.980479  1.031354
 28.500000	  0.910620	  1.004105	  1.082645	 29.439308	  0.975432	  0.991852	  1.025946	226.950563	239.562586	276.993332	  0.919313	  0.926147	  1.093678	 28.238964	  0.969083	  0.982922  1.031205
 28.750000	  0.911132	  1.001739	  1.083066	 29.679727	  0.974986	  0.992371	  1.026413	227.143336	239.289502	276.365732	  0.919776	  0.927437	  1.094317	 28.487568	  0.969121	  0.985598  1.031582
 29.000000	  0.911474	  0.999452	  1.083846	 29.915763	  0.974798	  0.992755	  1.026776	227.354037	239.001490	275.817229	  0.919162	  0.928810	  1.094650	 28.710037	  0.969065	  0.988138  1.032818
 29.250000	  0.911661	  0.997194	  1.085054	 30.154002	  0.974856	  0.993193	  1.026975	227.634504	238.869252	275.129831	  0.918937	  0.930352	  1.094764	 28.932749	  0.969270	  0.990578  1.033918
 29.500000	  0.911925	  0.994663	  1.086335	 30.387684	  0.975010	  0.993704	  1.027146	227.831257	238.794935	274.386319	  0.918860	  0.931745	  1.095001	 29.145860	  0.969576	  0.992742  1.034877
 29.750000	  0.912137	  0.992075	  1.087649	 30.626821	  0.975181	  0.994169	  1.027331	227.977826	238.752208	273.774088	  0.918607	  0.932603	  1.095166	 29.367700	  0.969820	  0.994603  1.035832
 30.000000	  0.912322	  0.989508	  1.088735	 30.862470	  0.975485	  0.994634	  1.027330	228.105722	238.809144	273.286164	  0.918491	  0.933302	  1.094315	 29.608795	  0.969553	  0.996650  1.036578
